path,participant_id,sequence_id,sign
train_landmark_files/32319/3384420222.parquet,32319,3384420222,have
train_landmark_files/37779/3384527401.parquet,37779,3384527401,refrigerator
train_landmark_files/55372/338455234.parquet,55372,338455234,after
train_landmark_files/61333/3384569474.parquet,61333,3384569474,zebra
train_landmark_files/29302/338461022.parquet,29302,338461022,later
train_landmark_files/61333/3384630444.parquet,61333,3384630444,no
train_landmark_files/49445/3384679362.parquet,49445,3384679362,bedroom
train_landmark_files/53618/3384817426.parquet,53618,3384817426,look
train_landmark_files/62590/338483322.parquet,62590,338483322,before
train_landmark_files/34503/3384923273.parquet,34503,3384923273,kitty
train_landmark_files/61333/3384989398.parquet,61333,3384989398,police
train_landmark_files/29302/3384992514.parquet,29302,3384992514,time
train_landmark_files/61333/3385075246.parquet,61333,3385075246,dance
train_landmark_files/49445/3385176949.parquet,49445,3385176949,dry
train_landmark_files/53618/3385207923.parquet,53618,3385207923,first
train_landmark_files/32319/3385242453.parquet,32319,3385242453,for
train_landmark_files/61333/3385253895.parquet,61333,3385253895,no
train_landmark_files/29302/3385330684.parquet,29302,3385330684,high
train_landmark_files/34503/3385361470.parquet,34503,3385361470,cute
train_landmark_files/27610/338541192.parquet,27610,338541192,where
train_landmark_files/37055/3385419767.parquet,37055,3385419767,make
train_landmark_files/34503/3385471670.parquet,34503,3385471670,backyard
train_landmark_files/34503/3385537197.parquet,34503,3385537197,horse
train_landmark_files/34503/3385586918.parquet,34503,3385586918,hesheit
train_landmark_files/28656/3385752564.parquet,28656,3385752564,nap
train_landmark_files/62590/3385853726.parquet,62590,3385853726,look
train_landmark_files/4718/3385868998.parquet,4718,3385868998,go
train_landmark_files/30680/3385923517.parquet,30680,3385923517,alligator
train_landmark_files/2044/338601397.parquet,2044,338601397,yucky
train_landmark_files/34503/3386035103.parquet,34503,3386035103,like
train_landmark_files/49445/338604070.parquet,49445,338604070,outside
train_landmark_files/25571/3386047512.parquet,25571,3386047512,pool
train_landmark_files/25571/3386089507.parquet,25571,3386089507,horse
train_landmark_files/37055/3386094058.parquet,37055,3386094058,blow
train_landmark_files/32319/3386132042.parquet,32319,3386132042,hate
train_landmark_files/26734/3386347119.parquet,26734,3386347119,time
train_landmark_files/61333/3386363715.parquet,61333,3386363715,police
train_landmark_files/4718/3386377274.parquet,4718,3386377274,snow
train_landmark_files/36257/338648588.parquet,36257,338648588,mouse
train_landmark_files/34503/338651926.parquet,34503,338651926,nose
train_landmark_files/29302/3386551292.parquet,29302,3386551292,dance
train_landmark_files/2044/3386607901.parquet,2044,3386607901,animal
train_landmark_files/55372/3386670410.parquet,55372,3386670410,see
train_landmark_files/37779/3386686195.parquet,37779,3386686195,tooth
train_landmark_files/4718/3386723975.parquet,4718,3386723975,pretty
train_landmark_files/27610/3386769982.parquet,27610,3386769982,wolf
train_landmark_files/53618/3386798928.parquet,53618,3386798928,yucky
train_landmark_files/30680/3386824061.parquet,30680,3386824061,toy
train_landmark_files/26734/3386876440.parquet,26734,3386876440,jeans
train_landmark_files/53618/3386907618.parquet,53618,3386907618,arm
train_landmark_files/36257/3386911758.parquet,36257,3386911758,all
train_landmark_files/22343/3386951000.parquet,22343,3386951000,flag
train_landmark_files/29302/3386958064.parquet,29302,3386958064,refrigerator
train_landmark_files/29302/3386960913.parquet,29302,3386960913,white
train_landmark_files/18796/3386960943.parquet,18796,3386960943,zebra
train_landmark_files/29302/3387006194.parquet,29302,3387006194,story
train_landmark_files/55372/338702260.parquet,55372,338702260,vacuum
train_landmark_files/49445/3387067383.parquet,49445,3387067383,cloud
train_landmark_files/61333/3387168876.parquet,61333,3387168876,donkey
train_landmark_files/49445/3387174345.parquet,49445,3387174345,milk
train_landmark_files/2044/3387188276.parquet,2044,3387188276,owie
train_landmark_files/16069/3387198082.parquet,16069,3387198082,for
train_landmark_files/36257/3387202789.parquet,36257,3387202789,who
train_landmark_files/26734/3387369722.parquet,26734,3387369722,sun
train_landmark_files/53618/338741039.parquet,53618,338741039,clown
train_landmark_files/22343/3387442951.parquet,22343,3387442951,finish
train_landmark_files/37779/3387656095.parquet,37779,3387656095,nap
train_landmark_files/26734/3387702171.parquet,26734,3387702171,moon
train_landmark_files/36257/3387767801.parquet,36257,3387767801,weus
train_landmark_files/49445/3387769989.parquet,49445,3387769989,shoe
train_landmark_files/37779/3387854082.parquet,37779,3387854082,outside
train_landmark_files/55372/3387869402.parquet,55372,3387869402,hear
train_landmark_files/37055/3387877210.parquet,37055,3387877210,alligator
train_landmark_files/62590/3387904235.parquet,62590,3387904235,underwear
train_landmark_files/61333/3387947575.parquet,61333,3387947575,airplane
train_landmark_files/37779/3388127329.parquet,37779,3388127329,see
train_landmark_files/37779/3388128066.parquet,37779,3388128066,apple
train_landmark_files/55372/3388131665.parquet,55372,3388131665,bed
train_landmark_files/18796/3388152584.parquet,18796,3388152584,eye
train_landmark_files/36257/3388205843.parquet,36257,3388205843,shirt
train_landmark_files/53618/3388287515.parquet,53618,3388287515,icecream
train_landmark_files/22343/3388297975.parquet,22343,3388297975,can
train_landmark_files/16069/3388309016.parquet,16069,3388309016,find
train_landmark_files/37779/3388314143.parquet,37779,3388314143,empty
train_landmark_files/36257/3388318331.parquet,36257,3388318331,underwear
train_landmark_files/26734/3388342366.parquet,26734,3388342366,make
train_landmark_files/61333/3388362313.parquet,61333,3388362313,shower
train_landmark_files/26734/3388388592.parquet,26734,3388388592,helicopter
train_landmark_files/16069/338846232.parquet,16069,338846232,garbage
train_landmark_files/53618/3388565323.parquet,53618,3388565323,cute
train_landmark_files/2044/3388611398.parquet,2044,3388611398,can
train_landmark_files/25571/3388830343.parquet,25571,3388830343,because
train_landmark_files/29302/3388859745.parquet,29302,3388859745,have
train_landmark_files/29302/3388966667.parquet,29302,3388966667,radio
train_landmark_files/25571/3388971748.parquet,25571,3388971748,store
train_landmark_files/34503/3389000048.parquet,34503,3389000048,talk
train_landmark_files/2044/3389011562.parquet,2044,3389011562,quiet
train_landmark_files/34503/338902824.parquet,34503,338902824,fall
train_landmark_files/16069/3389054868.parquet,16069,3389054868,scissors
train_landmark_files/36257/3389146701.parquet,36257,3389146701,night
train_landmark_files/22343/3389165191.parquet,22343,3389165191,open
train_landmark_files/53618/3389182938.parquet,53618,3389182938,yes
train_landmark_files/34503/3389187003.parquet,34503,3389187003,glasswindow
train_landmark_files/37779/338924136.parquet,37779,338924136,glasswindow
train_landmark_files/30680/3389302293.parquet,30680,3389302293,fine
train_landmark_files/49445/3389400666.parquet,49445,3389400666,home
train_landmark_files/53618/3389427142.parquet,53618,3389427142,hello
train_landmark_files/4718/3389484767.parquet,4718,3389484767,bath
train_landmark_files/53618/3389505575.parquet,53618,3389505575,bird
train_landmark_files/49445/3389548559.parquet,49445,3389548559,tree
train_landmark_files/37055/3389577750.parquet,37055,3389577750,any
train_landmark_files/62590/3389606144.parquet,62590,3389606144,quiet
train_landmark_files/18796/3389618703.parquet,18796,3389618703,cut
train_landmark_files/61333/3389628487.parquet,61333,3389628487,man
train_landmark_files/36257/338972005.parquet,36257,338972005,thankyou
train_landmark_files/28656/3389747421.parquet,28656,3389747421,wake
train_landmark_files/61333/3389752010.parquet,61333,3389752010,man
train_landmark_files/37779/3389852344.parquet,37779,3389852344,stairs
train_landmark_files/30680/338986545.parquet,30680,338986545,sticky
train_landmark_files/27610/3389896873.parquet,27610,3389896873,minemy
train_landmark_files/2044/338990513.parquet,2044,338990513,closet
train_landmark_files/2044/3389913263.parquet,2044,3389913263,before
train_landmark_files/62590/3389928793.parquet,62590,3389928793,airplane
train_landmark_files/53618/3389970127.parquet,53618,3389970127,girl
train_landmark_files/37779/3389979658.parquet,37779,3389979658,mouse
train_landmark_files/36257/3389984467.parquet,36257,3389984467,boat
train_landmark_files/62590/3390018859.parquet,62590,3390018859,weus
train_landmark_files/29302/3390063927.parquet,29302,3390063927,orange
train_landmark_files/34503/3390131375.parquet,34503,3390131375,blow
train_landmark_files/49445/3390138466.parquet,49445,3390138466,shoe
train_landmark_files/30680/3390159661.parquet,30680,3390159661,nose
train_landmark_files/29302/3390180146.parquet,29302,3390180146,pretend
train_landmark_files/34503/3390246525.parquet,34503,3390246525,store
train_landmark_files/32319/3390280638.parquet,32319,3390280638,tomorrow
train_landmark_files/55372/3390283322.parquet,55372,3390283322,every
train_landmark_files/37779/3390387681.parquet,37779,3390387681,refrigerator
train_landmark_files/61333/3390400756.parquet,61333,3390400756,jeans
train_landmark_files/2044/3390429153.parquet,2044,3390429153,balloon
train_landmark_files/2044/339054961.parquet,2044,339054961,police
train_landmark_files/22343/3390554607.parquet,22343,3390554607,frog
train_landmark_files/4718/3390570893.parquet,4718,3390570893,nose
train_landmark_files/2044/3390604523.parquet,2044,3390604523,white
train_landmark_files/34503/3390657386.parquet,34503,3390657386,stuck
train_landmark_files/18796/339067002.parquet,18796,339067002,now
train_landmark_files/55372/3390703536.parquet,55372,3390703536,dad
train_landmark_files/26734/3390762368.parquet,26734,3390762368,pretty
train_landmark_files/22343/3390926614.parquet,22343,3390926614,brother
train_landmark_files/53618/3390948935.parquet,53618,3390948935,first
train_landmark_files/2044/3390987036.parquet,2044,3390987036,wolf
train_landmark_files/4718/3391006466.parquet,4718,3391006466,thankyou
train_landmark_files/34503/3391098257.parquet,34503,3391098257,think
train_landmark_files/26734/3391300631.parquet,26734,3391300631,cereal
train_landmark_files/32319/3391325945.parquet,32319,3391325945,donkey
train_landmark_files/32319/3391335447.parquet,32319,3391335447,kitty
train_landmark_files/32319/3391358817.parquet,32319,3391358817,room
train_landmark_files/37055/3391375227.parquet,37055,3391375227,find
train_landmark_files/22343/3391511266.parquet,22343,3391511266,drop
train_landmark_files/18796/3391582885.parquet,18796,3391582885,happy
train_landmark_files/37055/3391657906.parquet,37055,3391657906,cloud
train_landmark_files/18796/3391663090.parquet,18796,3391663090,rain
train_landmark_files/27610/3391676062.parquet,27610,3391676062,bee
train_landmark_files/34503/3391689382.parquet,34503,3391689382,bye
train_landmark_files/61333/3391727701.parquet,61333,3391727701,food
train_landmark_files/32319/3391745058.parquet,32319,3391745058,arm
train_landmark_files/36257/3391785251.parquet,36257,3391785251,aunt
train_landmark_files/25571/3391785677.parquet,25571,3391785677,for
train_landmark_files/16069/3391794799.parquet,16069,3391794799,toy
train_landmark_files/53618/339187964.parquet,53618,339187964,yucky
train_landmark_files/18796/3391918948.parquet,18796,3391918948,every
train_landmark_files/4718/3391949179.parquet,4718,3391949179,farm
train_landmark_files/36257/3391983849.parquet,36257,3391983849,hair
train_landmark_files/53618/3392022131.parquet,53618,3392022131,milk
train_landmark_files/62590/3392036092.parquet,62590,3392036092,mom
train_landmark_files/37779/3392071275.parquet,37779,3392071275,helicopter
train_landmark_files/37779/3392109505.parquet,37779,3392109505,yourself
train_landmark_files/26734/3392114972.parquet,26734,3392114972,mom
train_landmark_files/29302/3392236752.parquet,29302,3392236752,shower
train_landmark_files/34503/3392255292.parquet,34503,3392255292,down
train_landmark_files/55372/3392351360.parquet,55372,3392351360,shhh
train_landmark_files/49445/3392361557.parquet,49445,3392361557,car
train_landmark_files/32319/3392407726.parquet,32319,3392407726,brother
train_landmark_files/30680/3392431752.parquet,30680,3392431752,man
train_landmark_files/30680/339247161.parquet,30680,339247161,look
train_landmark_files/16069/3392491256.parquet,16069,3392491256,puzzle
train_landmark_files/22343/3392502516.parquet,22343,3392502516,carrot
train_landmark_files/62590/3392532157.parquet,62590,3392532157,flower
train_landmark_files/2044/339254747.parquet,2044,339254747,hair
train_landmark_files/53618/3392576682.parquet,53618,3392576682,before
train_landmark_files/29302/3392581128.parquet,29302,3392581128,morning
train_landmark_files/2044/3392602162.parquet,2044,3392602162,dad
train_landmark_files/4718/3392788872.parquet,4718,3392788872,nose
train_landmark_files/37779/3392819463.parquet,37779,3392819463,hide
train_landmark_files/2044/3392878288.parquet,2044,3392878288,cheek
train_landmark_files/26734/3392905181.parquet,26734,3392905181,helicopter
train_landmark_files/55372/339292094.parquet,55372,339292094,snack
train_landmark_files/36257/3392957149.parquet,36257,3392957149,drink
train_landmark_files/36257/3393057124.parquet,36257,3393057124,moon
train_landmark_files/29302/3393186711.parquet,29302,3393186711,green
train_landmark_files/18796/3393233667.parquet,18796,3393233667,old
train_landmark_files/2044/3393342438.parquet,2044,3393342438,penny
train_landmark_files/26734/3393348350.parquet,26734,3393348350,puppy
train_landmark_files/55372/3393399447.parquet,55372,3393399447,elephant
train_landmark_files/55372/3393487365.parquet,55372,3393487365,pen
train_landmark_files/49445/3393491215.parquet,49445,3393491215,brown
train_landmark_files/53618/3393515434.parquet,53618,3393515434,shhh
train_landmark_files/32319/3393577740.parquet,32319,3393577740,into
